 Time, durationA, durationB, comment,,,,,,
오후 4:27:10,118,123,,,,,,,
오후 4:27:10,118,124,,,,,,,
오후 4:27:10,118,124,,,,,,,
오후 4:27:10,118,222,,,,,,,
오후 4:27:10,118,222,,,,,,,
오후 4:27:10,124,127,,,,,,,
오후 4:27:10,124,127,,,,,,,
오후 4:27:10,122,131,,,,,,,
오후 4:27:10,122,131,,,,,,,
오후 4:27:10,127,144,,,,,,,
오후 4:27:10,127,144,,,,,,,
오후 4:27:10,138,222,,,,,,,
오후 4:27:10,138,222,,,,,,,
오후 4:27:10,136,222,,,,,,,
오후 4:27:10,136,222,,,,,,,
오후 4:27:10,144,222,,,,,,,
오후 4:27:10,144,222,,,,,,,
오후 4:27:10,223,222,,,,,,,
오후 4:27:10,223,222,,,,,,,
오후 4:27:10,223,222,,,,,,,
오후 4:27:10,223,222,,,,,,,
오후 4:27:10,223,222,,,,,,,
오후 4:27:10,223,222,,,,,,,
오후 4:27:30,,,OUT,,,,,,
오후 4:27:30,224,222,,,,,,,
오후 4:27:30,224,222,,,,,,,
오후 4:27:30,224,222,,,,,,,
오후 4:27:30,5,223,,,,,,,
