 Time, durationA, durationB, comment,,,,,,
오후 4:49:26,223,222,,,,,,,
오후 4:49:26,222,221,,,,,,,
오후 4:49:26,222,221,,,,,,,
오후 4:49:26,223,222,,,,,,,
오후 4:49:26,223,222,,,,,,,
오후 4:49:26,,,OUT,,,,,,
오후 4:49:31,225,222,,,,,,,
오후 4:49:31,225,222,,,,,,,
오후 4:49:31,225,222,,,,,,,
오후 4:49:31,149,222,,,,,,,
오후 4:49:31,225,222,,,,,,,
오후 4:49:31,225,222,,,,,,,
오후 4:49:31,225,222,,,,,,,
오후 4:49:31,142,222,,,,,,,
오후 4:49:31,149,222,,,,,,,
오후 4:49:31,149,222,,,,,,,
오후 4:49:31,149,222,,,,,,,
오후 4:49:32,116,222,,,,,,,
오후 4:49:32,116,222,,,,,,,
오후 4:49:32,116,222,,,,,,,
오후 4:49:32,107,116,,,,,,,
오후 4:49:32,107,116,,,,,,,
오후 4:49:32,102,222,,,,,,,
오후 4:49:32,102,222,,,,,,,
오후 4:49:32,122,222,,,,,,,
오후 4:49:32,122,222,,,,,,,
오후 4:49:32,84,125,,,,,,,
오후 4:49:32,84,125,,,,,,,
오후 4:49:32,80,87,,,,,,,
오후 4:49:32,80,87,,,,,,,
오후 4:49:32,81,102,,,,,,,
오후 4:49:32,81,102,,,,,,,
오후 4:49:32,77,101,,,,,,,
오후 4:49:32,77,101,,,,,,,
오후 4:49:32,76,111,,,,,,,
오후 4:49:32,76,111,,,,,,,
오후 4:49:32,74,79,,,,,,,
오후 4:49:32,74,79,,,,,,,
오후 4:49:32,74,77,,,,,,,
오후 4:49:32,74,77,,,,,,,
오후 4:49:32,75,77,,,,,,,
오후 4:49:32,75,77,,,,,,,
오후 4:49:32,75,77,,,,,,,
오후 4:49:32,75,77,,,,,,,
오후 4:49:32,77,77,,,,,,,
오후 4:49:32,77,77,,,,,,,
오후 4:49:32,76,77,,,,,,,
오후 4:49:32,76,77,,,,,,,
오후 4:49:32,75,76,,,,,,,
오후 4:49:32,75,76,,,,,,,
오후 4:49:32,75,76,,,,,,,
오후 4:49:32,75,76,,,,,,,
오후 4:49:32,74,73,,,,,,,
오후 4:49:32,74,73,,,,,,,
오후 4:49:32,77,74,,,,,,,
오후 4:49:32,77,74,,,,,,,
오후 4:49:32,74,73,,,,,,,
오후 4:49:33,74,73,,,,,,,
오후 4:49:33,74,72,,,,,,,
오후 4:49:33,74,72,,,,,,,
오후 4:49:33,74,72,,,,,,,
오후 4:49:33,74,72,,,,,,,
오후 4:49:33,74,72,,,,,,,
오후 4:49:33,74,72,,,,,,,
오후 4:49:33,76,72,,,,,,,
오후 4:49:33,76,72,,,,,,,
오후 4:49:33,90,73,,,,,,,
오후 4:49:33,90,73,,,,,,,
오후 4:49:33,92,78,,,,,,,
오후 4:49:33,92,78,,,,,,,
오후 4:49:33,93,82,,,,,,,
오후 4:49:33,93,82,,,,,,,
오후 4:49:33,96,94,,,,,,,
오후 4:49:33,96,94,,,,,,,
오후 4:49:33,123,92,,,,,,,
오후 4:49:33,123,92,,,,,,,
오후 4:49:33,118,94,,,,,,,
오후 4:49:33,118,94,,,,,,,
오후 4:49:33,110,97,,,,,,,
오후 4:49:33,110,97,,,,,,,
오후 4:49:33,110,97,,,,,,,
오후 4:49:33,110,97,,,,,,,
오후 4:49:33,105,138,,,,,,,
오후 4:49:33,105,138,,,,,,,
오후 4:49:33,111,137,,,,,,,
오후 4:49:33,111,137,,,,,,,
오후 4:49:33,109,103,,,,,,,
오후 4:49:33,109,103,,,,,,,
오후 4:49:33,137,109,,,,,,,
오후 4:49:33,137,109,,,,,,,
오후 4:49:33,115,137,,,,,,,
오후 4:49:33,115,137,,,,,,,
오후 4:49:33,142,143,,,,,,,
오후 4:49:33,142,143,,,,,,,
오후 4:49:33,142,143,,,,,,,
오후 4:49:33,142,143,,,,,,,
오후 4:49:34,143,141,,,,,,,
오후 4:49:34,143,141,,,,,,,
오후 4:49:34,146,144,,,,,,,
오후 4:49:34,146,144,,,,,,,
오후 4:49:34,147,143,,,,,,,
오후 4:49:34,147,143,,,,,,,
오후 4:49:34,147,143,,,,,,,
오후 4:49:34,147,143,,,,,,,
오후 4:49:34,148,147,,,,,,,
오후 4:49:34,148,147,,,,,,,
오후 4:49:34,150,148,,,,,,,
오후 4:49:34,150,148,,,,,,,
오후 4:49:34,151,151,,,,,,,
오후 4:49:34,151,151,,,,,,,
오후 4:49:34,149,152,,,,,,,
오후 4:49:34,149,152,,,,,,,
오후 4:49:34,143,147,,,,,,,
오후 4:49:34,143,147,,,,,,,
오후 4:49:34,141,151,,,,,,,
오후 4:49:34,141,151,,,,,,,
오후 4:49:34,139,144,,,,,,,
오후 4:49:34,139,144,,,,,,,
오후 4:49:34,138,139,,,,,,,
오후 4:49:34,138,139,,,,,,,
오후 4:49:34,135,159,,,,,,,
오후 4:49:34,135,159,,,,,,,
오후 4:49:34,136,136,,,,,,,
오후 4:49:34,136,136,,,,,,,
오후 4:49:34,134,141,,,,,,,
오후 4:49:34,134,141,,,,,,,
오후 4:49:34,134,135,,,,,,,
오후 4:49:34,134,135,,,,,,,
오후 4:49:34,133,134,,,,,,,
오후 4:49:34,133,134,,,,,,,
오후 4:49:34,134,136,,,,,,,
오후 4:49:34,134,136,,,,,,,
오후 4:49:34,134,133,,,,,,,
오후 4:49:34,134,133,,,,,,,
오후 4:49:34,134,134,,,,,,,
오후 4:49:34,134,134,,,,,,,
오후 4:49:35,136,134,,,,,,,
오후 4:49:35,136,134,,,,,,,
오후 4:49:35,136,136,,,,,,,
오후 4:49:35,136,136,,,,,,,
오후 4:49:35,140,140,,,,,,,
오후 4:49:35,140,140,,,,,,,
오후 4:49:35,138,138,,,,,,,
오후 4:49:35,138,138,,,,,,,
오후 4:49:35,140,138,,,,,,,
오후 4:49:35,140,138,,,,,,,
오후 4:49:35,140,138,,,,,,,
오후 4:49:35,140,138,,,,,,,
오후 4:49:35,142,139,,,,,,,
오후 4:49:35,142,139,,,,,,,
오후 4:49:35,143,162,,,,,,,
오후 4:49:35,143,162,,,,,,,
오후 4:49:35,149,143,,,,,,,
오후 4:49:35,149,143,,,,,,,
오후 4:49:35,149,147,,,,,,,
오후 4:49:35,149,147,,,,,,,
오후 4:49:35,150,146,,,,,,,
오후 4:49:35,150,146,,,,,,,
오후 4:49:35,153,154,,,,,,,
오후 4:49:35,153,154,,,,,,,
오후 4:49:35,158,153,,,,,,,
오후 4:49:35,158,153,,,,,,,
오후 4:49:35,157,154,,,,,,,
오후 4:49:35,157,154,,,,,,,
오후 4:49:42,,,IN,,,,,,
오후 4:49:42,223,222,,,,,,,
오후 4:49:43,223,222,,,,,,,
오후 4:49:43,223,222,,,,,,,
오후 4:49:43,225,139,,,,,,,
오후 4:49:43,225,139,,,,,,,
오후 4:49:43,225,139,,,,,,,
오후 4:49:43,225,139,,,,,,,
오후 4:49:43,136,222,,,,,,,
오후 4:49:43,224,222,,,,,,,
오후 4:49:43,224,222,,,,,,,
오후 4:49:43,224,222,,,,,,,
오후 4:49:43,131,156,,,,,,,
오후 4:49:43,136,222,,,,,,,
오후 4:49:43,136,222,,,,,,,
오후 4:49:43,136,222,,,,,,,
오후 4:49:43,132,123,,,,,,,
오후 4:49:43,131,156,,,,,,,
오후 4:49:43,131,156,,,,,,,
오후 4:49:43,131,156,,,,,,,
오후 4:49:43,120,115,,,,,,,
오후 4:49:43,132,123,,,,,,,
오후 4:49:43,132,123,,,,,,,
오후 4:49:43,132,123,,,,,,,
오후 4:49:43,123,99,,,,,,,
오후 4:49:43,123,99,,,,,,,
오후 4:49:43,123,99,,,,,,,
오후 4:49:43,100,97,,,,,,,
오후 4:49:43,100,97,,,,,,,
오후 4:49:43,96,93,,,,,,,
오후 4:49:43,96,93,,,,,,,
오후 4:49:43,95,93,,,,,,,
오후 4:49:43,95,93,,,,,,,
오후 4:49:43,95,93,,,,,,,
오후 4:49:43,95,93,,,,,,,
오후 4:49:43,95,93,,,,,,,
오후 4:49:43,95,93,,,,,,,
오후 4:49:43,95,94,,,,,,,
오후 4:49:43,95,94,,,,,,,
오후 4:49:43,94,93,,,,,,,
오후 4:49:43,94,93,,,,,,,
오후 4:49:43,94,95,,,,,,,
오후 4:49:43,94,95,,,,,,,
오후 4:49:43,93,92,,,,,,,
오후 4:49:43,93,92,,,,,,,
오후 4:49:44,88,90,,,,,,,
오후 4:49:44,88,90,,,,,,,
오후 4:49:44,86,93,,,,,,,
오후 4:49:44,86,93,,,,,,,
오후 4:49:44,84,90,,,,,,,
오후 4:49:44,84,90,,,,,,,
오후 4:49:44,83,85,,,,,,,
오후 4:49:44,83,85,,,,,,,
오후 4:49:44,83,86,,,,,,,
오후 4:49:44,83,86,,,,,,,
오후 4:49:44,83,86,,,,,,,
오후 4:49:44,83,86,,,,,,,
오후 4:49:44,84,104,,,,,,,
오후 4:49:44,84,104,,,,,,,
오후 4:49:44,88,97,,,,,,,
오후 4:49:44,88,97,,,,,,,
오후 4:49:44,93,99,,,,,,,
오후 4:49:44,93,99,,,,,,,
오후 4:49:44,101,114,,,,,,,
오후 4:49:44,101,114,,,,,,,
오후 4:49:44,102,107,,,,,,,
오후 4:49:44,102,107,,,,,,,
오후 4:49:44,106,129,,,,,,,
오후 4:49:44,106,129,,,,,,,
오후 4:49:44,115,117,,,,,,,
오후 4:49:44,115,117,,,,,,,
오후 4:49:44,115,122,,,,,,,
오후 4:49:44,115,122,,,,,,,
오후 4:49:44,118,129,,,,,,,
오후 4:49:44,118,129,,,,,,,
오후 4:49:44,126,132,,,,,,,
오후 4:49:44,126,132,,,,,,,
오후 4:49:44,130,135,,,,,,,
오후 4:49:44,130,135,,,,,,,
오후 4:49:44,134,222,,,,,,,
오후 4:49:44,134,222,,,,,,,
오후 4:49:44,134,140,,,,,,,
오후 4:49:44,134,140,,,,,,,
오후 4:49:45,144,146,,,,,,,
오후 4:49:45,144,146,,,,,,,
오후 4:49:45,145,222,,,,,,,
오후 4:49:45,145,222,,,,,,,
오후 4:49:45,157,222,,,,,,,
오후 4:49:45,157,222,,,,,,,
오후 4:49:45,156,222,,,,,,,
오후 4:49:45,156,222,,,,,,,
오후 4:49:45,223,222,,,,,,,
오후 4:49:45,223,222,,,,,,,
오후 4:49:45,,,OUT,,,,,,
오후 4:49:50,224,223,,,,,,,
오후 4:49:50,224,223,,,,,,,
오후 4:49:50,224,223,,,,,,,
오후 4:49:50,160,125,,,,,,,
오후 4:49:50,160,125,,,,,,,
오후 4:49:50,160,125,,,,,,,
오후 4:49:50,160,125,,,,,,,
오후 4:49:50,123,118,,,,,,,
오후 4:49:50,225,222,,,,,,,
오후 4:49:50,225,222,,,,,,,
오후 4:49:50,225,222,,,,,,,
오후 4:49:50,121,115,,,,,,,
오후 4:49:50,123,118,,,,,,,
오후 4:49:50,123,118,,,,,,,
오후 4:49:50,123,118,,,,,,,
오후 4:49:50,115,111,,,,,,,
오후 4:49:50,115,111,,,,,,,
오후 4:49:50,115,111,,,,,,,
오후 4:49:50,111,107,,,,,,,
오후 4:49:50,111,107,,,,,,,
오후 4:49:50,108,106,,,,,,,
오후 4:49:50,108,106,,,,,,,
오후 4:49:50,106,106,,,,,,,
오후 4:49:50,106,106,,,,,,,
오후 4:49:50,106,106,,,,,,,
오후 4:49:50,106,106,,,,,,,
오후 4:49:50,106,107,,,,,,,
오후 4:49:50,106,107,,,,,,,
오후 4:49:50,107,105,,,,,,,
오후 4:49:50,107,105,,,,,,,
오후 4:49:51,104,106,,,,,,,
오후 4:49:51,104,106,,,,,,,
오후 4:49:51,106,106,,,,,,,
오후 4:49:51,106,106,,,,,,,
오후 4:49:51,105,111,,,,,,,
오후 4:49:51,105,111,,,,,,,
오후 4:49:51,111,108,,,,,,,
오후 4:49:51,111,108,,,,,,,
오후 4:49:51,108,110,,,,,,,
오후 4:49:51,108,110,,,,,,,
오후 4:49:51,114,115,,,,,,,
오후 4:49:51,114,115,,,,,,,
오후 4:49:51,114,120,,,,,,,
오후 4:49:51,114,120,,,,,,,
오후 4:49:51,115,125,,,,,,,
오후 4:49:51,115,125,,,,,,,
오후 4:49:51,132,124,,,,,,,
오후 4:49:51,132,124,,,,,,,
오후 4:49:51,122,127,,,,,,,
오후 4:49:51,122,127,,,,,,,
오후 4:49:51,125,222,,,,,,,
오후 4:49:51,125,222,,,,,,,
오후 4:49:51,129,221,,,,,,,
오후 4:49:51,129,221,,,,,,,
오후 4:49:51,132,222,,,,,,,
오후 4:49:51,132,222,,,,,,,
오후 4:49:51,140,221,,,,,,,
오후 4:49:51,140,221,,,,,,,
오후 4:49:51,139,222,,,,,,,
오후 4:49:51,139,222,,,,,,,
오후 4:49:51,149,222,,,,,,,
오후 4:49:51,149,222,,,,,,,
오후 4:49:51,222,222,,,,,,,
오후 4:49:51,222,222,,,,,,,
오후 4:49:51,222,222,,,,,,,
오후 4:49:51,222,222,,,,,,,
오후 4:49:51,166,221,,,,,,,
오후 4:49:51,166,221,,,,,,,
오후 4:49:51,,,OUT,,,,,,
오후 4:49:55,223,222,,,,,,,
오후 4:49:55,223,222,,,,,,,
오후 4:49:55,223,222,,,,,,,
오후 4:49:55,152,144,,,,,,,
오후 4:49:55,223,222,,,,,,,
오후 4:49:55,223,222,,,,,,,
오후 4:49:55,223,222,,,,,,,
오후 4:49:55,223,140,,,,,,,
오후 4:49:55,152,144,,,,,,,
오후 4:49:55,152,144,,,,,,,
오후 4:49:55,152,144,,,,,,,
오후 4:49:55,183,137,,,,,,,
오후 4:49:55,183,137,,,,,,,
오후 4:49:55,183,137,,,,,,,
오후 4:49:55,141,141,,,,,,,
오후 4:49:55,141,141,,,,,,,
오후 4:49:55,131,130,,,,,,,
오후 4:49:55,131,130,,,,,,,
오후 4:49:55,129,126,,,,,,,
오후 4:49:55,129,126,,,,,,,
오후 4:49:55,128,124,,,,,,,
오후 4:49:55,128,124,,,,,,,
오후 4:49:55,125,122,,,,,,,
오후 4:49:55,125,122,,,,,,,
오후 4:49:55,120,116,,,,,,,
오후 4:49:55,120,116,,,,,,,
오후 4:49:55,124,120,,,,,,,
오후 4:49:55,124,120,,,,,,,
오후 4:49:55,119,114,,,,,,,
오후 4:49:55,119,114,,,,,,,
오후 4:49:55,113,117,,,,,,,
오후 4:49:55,113,117,,,,,,,
오후 4:49:55,120,115,,,,,,,
오후 4:49:55,120,115,,,,,,,
오후 4:49:55,115,113,,,,,,,
오후 4:49:55,115,113,,,,,,,
오후 4:49:56,115,115,,,,,,,
오후 4:49:56,115,115,,,,,,,
오후 4:49:56,115,117,,,,,,,
오후 4:49:56,115,117,,,,,,,
오후 4:49:56,116,117,,,,,,,
오후 4:49:56,116,117,,,,,,,
오후 4:49:56,118,118,,,,,,,
오후 4:49:56,118,118,,,,,,,
오후 4:49:56,121,120,,,,,,,
오후 4:49:56,121,120,,,,,,,
오후 4:49:56,125,121,,,,,,,
오후 4:49:56,125,121,,,,,,,
오후 4:49:56,123,122,,,,,,,
오후 4:49:56,123,122,,,,,,,
오후 4:49:56,119,124,,,,,,,
오후 4:49:56,119,124,,,,,,,
오후 4:49:56,121,122,,,,,,,
오후 4:49:56,121,122,,,,,,,
오후 4:49:56,121,132,,,,,,,
오후 4:49:56,121,132,,,,,,,
오후 4:49:56,121,124,,,,,,,
오후 4:49:56,121,124,,,,,,,
오후 4:49:56,122,124,,,,,,,
오후 4:49:56,122,124,,,,,,,
오후 4:49:56,121,222,,,,,,,
오후 4:49:56,121,222,,,,,,,
오후 4:49:56,123,129,,,,,,,
오후 4:49:56,123,129,,,,,,,
오후 4:49:56,134,140,,,,,,,
오후 4:49:56,134,140,,,,,,,
오후 4:49:56,133,145,,,,,,,
오후 4:49:56,133,145,,,,,,,
오후 4:49:56,140,155,,,,,,,
오후 4:49:56,140,155,,,,,,,
오후 4:49:56,143,146,,,,,,,
오후 4:49:56,143,146,,,,,,,
오후 4:49:56,145,151,,,,,,,
오후 4:49:56,145,151,,,,,,,
오후 4:49:56,146,151,,,,,,,
오후 4:49:56,146,151,,,,,,,
오후 4:49:57,150,222,,,,,,,
오후 4:49:57,150,222,,,,,,,
오후 4:49:57,151,157,,,,,,,
오후 4:49:57,151,157,,,,,,,
오후 4:49:57,152,222,,,,,,,
오후 4:49:57,152,222,,,,,,,
오후 4:49:57,159,222,,,,,,,
오후 4:49:57,159,222,,,,,,,
오후 4:49:57,,,OUT,,,,,,
오후 4:49:57,159,222,,,,,,,
오후 4:50:01,159,222,,,,,,,
오후 4:50:01,159,222,,,,,,,
오후 4:50:01,109,222,,,,,,,
오후 4:50:01,223,222,,,,,,,
오후 4:50:01,223,222,,,,,,,
오후 4:50:01,223,222,,,,,,,
오후 4:50:01,149,222,,,,,,,
오후 4:50:01,217,222,,,,,,,
오후 4:50:01,217,222,,,,,,,
오후 4:50:01,217,222,,,,,,,
오후 4:50:01,112,222,,,,,,,
오후 4:50:01,222,222,,,,,,,
오후 4:50:01,222,222,,,,,,,
오후 4:50:01,222,222,,,,,,,
오후 4:50:01,106,222,,,,,,,
오후 4:50:01,112,222,,,,,,,
오후 4:50:01,112,222,,,,,,,
오후 4:50:01,112,222,,,,,,,
오후 4:50:01,102,223,,,,,,,
오후 4:50:01,102,223,,,,,,,
오후 4:50:01,102,223,,,,,,,
오후 4:50:01,99,223,,,,,,,
오후 4:50:01,99,223,,,,,,,
오후 4:50:01,74,222,,,,,,,
오후 4:50:01,74,222,,,,,,,
오후 4:50:01,73,222,,,,,,,
오후 4:50:01,73,222,,,,,,,
오후 4:50:01,72,111,,,,,,,
오후 4:50:01,72,111,,,,,,,
오후 4:50:01,69,222,,,,,,,
오후 4:50:01,69,222,,,,,,,
오후 4:50:01,68,222,,,,,,,
오후 4:50:01,68,222,,,,,,,
오후 4:50:02,66,80,,,,,,,
오후 4:50:02,66,80,,,,,,,
오후 4:50:02,65,78,,,,,,,
오후 4:50:02,65,78,,,,,,,
오후 4:50:02,65,77,,,,,,,
오후 4:50:02,65,77,,,,,,,
오후 4:50:02,65,69,,,,,,,
오후 4:50:02,65,69,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,65,66,,,,,,,
오후 4:50:02,65,66,,,,,,,
오후 4:50:02,64,69,,,,,,,
오후 4:50:02,64,69,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,66,67,,,,,,,
오후 4:50:02,66,67,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,65,67,,,,,,,
오후 4:50:02,66,67,,,,,,,
오후 4:50:02,66,67,,,,,,,
오후 4:50:02,66,65,,,,,,,
오후 4:50:02,66,65,,,,,,,
오후 4:50:02,66,65,,,,,,,
오후 4:50:02,66,65,,,,,,,
오후 4:50:02,67,63,,,,,,,
오후 4:50:02,67,63,,,,,,,
오후 4:50:02,67,64,,,,,,,
오후 4:50:02,67,64,,,,,,,
오후 4:50:02,68,64,,,,,,,
오후 4:50:02,68,64,,,,,,,
오후 4:50:02,73,67,,,,,,,
오후 4:50:02,73,67,,,,,,,
오후 4:50:02,73,68,,,,,,,
오후 4:50:02,73,68,,,,,,,
오후 4:50:02,74,70,,,,,,,
오후 4:50:02,74,70,,,,,,,
오후 4:50:03,74,70,,,,,,,
오후 4:50:03,74,70,,,,,,,
오후 4:50:03,76,71,,,,,,,
오후 4:50:03,76,71,,,,,,,
오후 4:50:03,77,72,,,,,,,
오후 4:50:03,77,72,,,,,,,
오후 4:50:03,79,74,,,,,,,
오후 4:50:03,79,74,,,,,,,
오후 4:50:03,80,77,,,,,,,
오후 4:50:03,80,77,,,,,,,
오후 4:50:03,85,78,,,,,,,
오후 4:50:03,85,78,,,,,,,
오후 4:50:03,89,82,,,,,,,
오후 4:50:03,89,82,,,,,,,
오후 4:50:03,92,88,,,,,,,
오후 4:50:03,92,88,,,,,,,
오후 4:50:03,111,126,,,,,,,
오후 4:50:03,111,126,,,,,,,
오후 4:50:03,118,123,,,,,,,
오후 4:50:03,118,123,,,,,,,
오후 4:50:03,112,222,,,,,,,
오후 4:50:03,112,222,,,,,,,
오후 4:50:03,94,119,,,,,,,
오후 4:50:03,94,119,,,,,,,
오후 4:50:03,90,119,,,,,,,
오후 4:50:03,90,119,,,,,,,
오후 4:50:03,88,118,,,,,,,
오후 4:50:03,88,118,,,,,,,
오후 4:50:03,88,97,,,,,,,
오후 4:50:03,88,97,,,,,,,
오후 4:50:03,87,95,,,,,,,
오후 4:50:03,87,95,,,,,,,
오후 4:50:03,88,91,,,,,,,
오후 4:50:03,88,91,,,,,,,
오후 4:50:03,87,87,,,,,,,
오후 4:50:03,87,87,,,,,,,
오후 4:50:03,87,88,,,,,,,
오후 4:50:03,87,88,,,,,,,
오후 4:50:03,87,86,,,,,,,
오후 4:50:04,87,86,,,,,,,
오후 4:50:04,84,87,,,,,,,
오후 4:50:04,84,87,,,,,,,
오후 4:50:04,86,86,,,,,,,
오후 4:50:04,86,86,,,,,,,
오후 4:50:04,85,83,,,,,,,
오후 4:50:04,85,83,,,,,,,
오후 4:50:04,85,84,,,,,,,
오후 4:50:04,85,84,,,,,,,
오후 4:50:04,84,83,,,,,,,
오후 4:50:04,84,83,,,,,,,
오후 4:50:04,84,84,,,,,,,
오후 4:50:04,84,84,,,,,,,
오후 4:50:04,86,83,,,,,,,
오후 4:50:04,86,83,,,,,,,
오후 4:50:04,87,89,,,,,,,
오후 4:50:04,87,89,,,,,,,
오후 4:50:04,91,89,,,,,,,
오후 4:50:04,91,89,,,,,,,
오후 4:50:04,118,87,,,,,,,
오후 4:50:04,118,87,,,,,,,
오후 4:50:04,97,89,,,,,,,
오후 4:50:04,97,89,,,,,,,
오후 4:50:04,96,90,,,,,,,
오후 4:50:04,96,90,,,,,,,
오후 4:50:04,98,92,,,,,,,
오후 4:50:04,98,92,,,,,,,
오후 4:50:04,101,95,,,,,,,
오후 4:50:04,101,95,,,,,,,
오후 4:50:04,108,96,,,,,,,
오후 4:50:04,108,96,,,,,,,
오후 4:50:04,134,104,,,,,,,
오후 4:50:04,134,104,,,,,,,
오후 4:50:04,130,136,,,,,,,
오후 4:50:04,130,136,,,,,,,
오후 4:50:04,130,107,,,,,,,
오후 4:50:04,130,107,,,,,,,
오후 4:50:04,126,112,,,,,,,
오후 4:50:04,126,112,,,,,,,
오후 4:50:05,122,119,,,,,,,
오후 4:50:05,122,119,,,,,,,
오후 4:50:05,121,125,,,,,,,
오후 4:50:05,121,125,,,,,,,
오후 4:50:05,116,122,,,,,,,
오후 4:50:05,116,122,,,,,,,
오후 4:50:05,120,116,,,,,,,
오후 4:50:05,120,116,,,,,,,
오후 4:50:05,112,120,,,,,,,
오후 4:50:05,112,120,,,,,,,
오후 4:50:05,106,114,,,,,,,
오후 4:50:05,106,114,,,,,,,
오후 4:50:05,104,108,,,,,,,
오후 4:50:05,104,108,,,,,,,
오후 4:50:05,101,101,,,,,,,
오후 4:50:05,101,101,,,,,,,
오후 4:50:05,103,101,,,,,,,
오후 4:50:05,103,101,,,,,,,
오후 4:50:05,102,100,,,,,,,
오후 4:50:05,102,100,,,,,,,
오후 4:50:05,104,101,,,,,,,
오후 4:50:05,104,101,,,,,,,
오후 4:50:05,106,124,,,,,,,
오후 4:50:05,106,124,,,,,,,
오후 4:50:05,109,107,,,,,,,
오후 4:50:05,109,107,,,,,,,
오후 4:50:05,113,106,,,,,,,
오후 4:50:05,113,106,,,,,,,
오후 4:50:05,114,109,,,,,,,
오후 4:50:05,114,109,,,,,,,
오후 4:50:05,119,109,,,,,,,
오후 4:50:05,119,109,,,,,,,
오후 4:50:05,116,114,,,,,,,
오후 4:50:05,116,114,,,,,,,
오후 4:50:05,118,114,,,,,,,
오후 4:50:05,118,114,,,,,,,
오후 4:50:05,118,114,,,,,,,
오후 4:50:05,118,114,,,,,,,
오후 4:50:05,120,114,,,,,,,
오후 4:50:05,120,114,,,,,,,
오후 4:50:06,125,121,,,,,,,
오후 4:50:06,125,121,,,,,,,
오후 4:50:06,127,123,,,,,,,
오후 4:50:06,127,123,,,,,,,
오후 4:50:06,130,121,,,,,,,
오후 4:50:06,130,121,,,,,,,
오후 4:50:06,146,127,,,,,,,
오후 4:50:06,146,127,,,,,,,
오후 4:50:06,134,127,,,,,,,
오후 4:50:06,134,127,,,,,,,
오후 4:50:06,137,130,,,,,,,
오후 4:50:06,137,130,,,,,,,
오후 4:50:06,149,136,,,,,,,
오후 4:50:06,149,136,,,,,,,
오후 4:50:06,223,149,,,,,,,
오후 4:50:06,223,149,,,,,,,
오후 4:50:06,141,136,,,,,,,
오후 4:50:06,141,136,,,,,,,
오후 4:50:06,141,138,,,,,,,
오후 4:50:06,141,138,,,,,,,
오후 4:50:06,224,138,,,,,,,
오후 4:50:11,224,138,,,,,,,
오후 4:50:11,225,150,,,,,,,
오후 4:50:11,225,150,,,,,,,
오후 4:50:11,226,222,,,,,,,
오후 4:50:11,226,222,,,,,,,
오후 4:50:11,223,222,,,,,,,
오후 4:50:11,223,222,,,,,,,
오후 4:50:11,223,222,,,,,,,
오후 4:50:11,148,105,,,,,,,
오후 4:50:11,223,222,,,,,,,
오후 4:50:11,223,222,,,,,,,
오후 4:50:11,223,222,,,,,,,
오후 4:50:11,126,222,,,,,,,
오후 4:50:11,148,105,,,,,,,
오후 4:50:11,148,105,,,,,,,
오후 4:50:11,148,105,,,,,,,
오후 4:50:11,223,98,,,,,,,
오후 4:50:11,126,222,,,,,,,
오후 4:50:11,126,222,,,,,,,
오후 4:50:11,126,222,,,,,,,
오후 4:50:11,113,83,,,,,,,
오후 4:50:11,223,98,,,,,,,
오후 4:50:11,223,98,,,,,,,
오후 4:50:11,223,98,,,,,,,
오후 4:50:11,87,78,,,,,,,
오후 4:50:11,87,78,,,,,,,
오후 4:50:11,87,78,,,,,,,
오후 4:50:11,78,76,,,,,,,
오후 4:50:11,78,76,,,,,,,
오후 4:50:11,84,76,,,,,,,
오후 4:50:11,84,76,,,,,,,
오후 4:50:11,78,77,,,,,,,
오후 4:50:11,78,77,,,,,,,
오후 4:50:11,79,76,,,,,,,
오후 4:50:11,79,76,,,,,,,
오후 4:50:11,80,81,,,,,,,
오후 4:50:11,80,81,,,,,,,
오후 4:50:11,81,83,,,,,,,
오후 4:50:11,81,83,,,,,,,
오후 4:50:11,82,79,,,,,,,
오후 4:50:11,82,79,,,,,,,
오후 4:50:11,83,81,,,,,,,
오후 4:50:11,83,81,,,,,,,
오후 4:50:11,82,82,,,,,,,
오후 4:50:11,82,82,,,,,,,
오후 4:50:11,79,78,,,,,,,
오후 4:50:11,79,78,,,,,,,
오후 4:50:12,79,80,,,,,,,
오후 4:50:12,79,80,,,,,,,
오후 4:50:12,78,77,,,,,,,
오후 4:50:12,78,77,,,,,,,
오후 4:50:12,77,77,,,,,,,
오후 4:50:12,77,77,,,,,,,
오후 4:50:12,77,79,,,,,,,
오후 4:50:12,77,79,,,,,,,
오후 4:50:12,77,79,,,,,,,
오후 4:50:12,77,79,,,,,,,
오후 4:50:12,79,80,,,,,,,
오후 4:50:12,79,80,,,,,,,
오후 4:50:12,80,82,,,,,,,
오후 4:50:12,80,82,,,,,,,
오후 4:50:12,80,83,,,,,,,
오후 4:50:12,80,83,,,,,,,
오후 4:50:12,82,86,,,,,,,
오후 4:50:12,82,86,,,,,,,
오후 4:50:12,85,95,,,,,,,
오후 4:50:12,85,95,,,,,,,
오후 4:50:12,89,92,,,,,,,
오후 4:50:12,89,92,,,,,,,
오후 4:50:12,91,94,,,,,,,
오후 4:50:12,91,94,,,,,,,
오후 4:50:12,92,96,,,,,,,
오후 4:50:12,92,96,,,,,,,
